Type,0%,2.4%,25%,50%,75%,97.6%,100%
sc01,1,1,1,1,1,1,1
sc02,0.9999,1,1,1,1,1,1
sc03,0.9999,1,1,1,1,1,1
sc04,0.9999,1,1,1,1,1,1
sc05,0.9999,1,1,1,1,1,1
sc06,0.9999,1,1,1,1,1,1
sc07,0.9999,1,1,1,1,1,1
sc08,0.9999,1,1,1,1,1,1
sc09,0.9999,1,1,1,1,1,1
sc10,0.9999,1,1,1,1,1,1
